length,maxspeed,geometry,highway,cost,incoming_cell,outgoing_cell,lca_res,id
106.595,20.0,"LINESTRING (-122.99026489257812 49.250160217285156, -122.99056243896484 49.25014877319336, -122.9906005859375 49.25007629394531, -122.99165344238281 49.25006103515625)",service,19.1871,644733694790701709,644733694790707084,10,30538
48.68,20.0,"LINESTRING (-122.99026489257812 49.250160217285156, -122.99026489257812 49.250423431396484, -122.99017333984375 49.250587463378906)",service,8.7624,644733694789774165,644733694790707084,8,30539
76.089,20.0,"LINESTRING (-122.99026489257812 49.250160217285156, -122.98986053466797 49.25016403198242, -122.98967742919922 49.25009536743164, -122.98938751220703 49.25004577636719, -122.98931884765625 49.25003433227539, -122.9892578125 49.25002670288086)",service,13.69602,644733694780016771,644733694790707084,7,30540
26.723,20.0,"LINESTRING (-122.98963928222656 49.25083541870117, -122.98963928222656 49.25059509277344)",service,4.81014,644733694789774498,644733694779906886,7,30541
27.153,20.0,"LINESTRING (-122.98991394042969 49.25083541870117, -122.98992156982422 49.25059127807617)",service,4.8875399999999996,644733694789773520,644733694789772910,11,30542
65.261,20.0,"LINESTRING (-122.99444580078125 49.246158599853516, -122.99444580078125 49.24571228027344, -122.99433898925781 49.24559020996094)",service,11.746979999999999,644733726576196746,644733694790293378,3,30543
37.644,20.0,"LINESTRING (-122.99507141113281 49.24525451660156, -122.99504089355469 49.24528121948242, -122.99503326416016 49.24558639526367)",service,6.77592,644733726576187093,644733726576187570,11,30544
15.054,20.0,"LINESTRING (-122.9919204711914 49.24244689941406, -122.9918441772461 49.24257278442383)",service,2.7097200000000004,644733694788430868,644733694788376237,9,30545
46.524,20.0,"LINESTRING (-122.99127960205078 49.24244689941406, -122.9919204711914 49.24244689941406)",service,8.37432,644733694788385822,644733694788376237,10,30546
23.043,20.0,"LINESTRING (-122.9919204711914 49.24244689941406, -122.9919662475586 49.24235916137695, -122.99197387695312 49.242244720458984)",service,4.14774,644733694788374952,644733694788376237,11,30547
43.757,30.0,"LINESTRING (-122.99128723144531 49.24170684814453, -122.99188995361328 49.2417106628418)",residential,5.250839999999999,644733694788387250,644733726557517529,3,30548
79.159,20.0,"LINESTRING (-123.02108001708984 49.26893615722656, -123.01998901367188 49.26893615722656)",service,14.24862,644733694738047081,644733694738107296,9,30549
52.946,50.0,"LINESTRING (-122.90459442138672 49.235843658447266, -122.90506744384766 49.2362060546875)",tertiary,3.812112,644733726892295731,644733726892319009,10,30550
54.841,20.0,"LINESTRING (-122.90459442138672 49.235843658447266, -122.90454864501953 49.235843658447266, -122.90383911132812 49.23583984375)",service,9.87138,644733726893847620,644733726892319009,8,30551
54.841,20.0,"LINESTRING (-122.90383911132812 49.23583984375, -122.90454864501953 49.235843658447266, -122.90459442138672 49.235843658447266)",service,9.87138,644733726892319009,644733726893847620,8,30552
55.904,20.0,"LINESTRING (-122.91366577148438 49.230045318603516, -122.9130630493164 49.2303581237793)",service,10.06272,644733726901003360,644733726900994435,10,30553
39.454,30.0,"LINESTRING (-122.94312286376953 49.22040939331055, -122.9434585571289 49.22066879272461, -122.94347381591797 49.220680236816406)",residential,4.73448,644733726886022406,644733726887563956,8,30554
181.138,20.0,"LINESTRING (-122.94312286376953 49.22040939331055, -122.94320678710938 49.220375061035156, -122.94498443603516 49.21943283081055, -122.945068359375 49.219390869140625)",service,32.60484,644733726887089243,644733726887563956,8,30555
42.809999999999995,30.0,"LINESTRING (-122.94312286376953 49.22040939331055, -122.94280242919922 49.220149993896484, -122.9427490234375 49.22011184692383)",residential,5.137199999999999,644733726887561741,644733726887563956,10,30556
120.33200000000001,20.0,"LINESTRING (-122.97635650634766 49.20693588256836, -122.97478485107422 49.20693588256836, -122.97470092773438 49.20692825317383)",service,21.659760000000002,644733726635677016,644733726635595016,9,30557
39.186,20.0,"LINESTRING (-122.99671173095703 49.2115592956543, -122.99625396728516 49.2115592956543, -122.99617767333984 49.21154022216797)",service,7.05348,644733726632462118,644733726632467692,10,30558
77.98400000000001,20.0,"LINESTRING (-122.9561767578125 49.23640823364258, -122.95685577392578 49.23603057861328, -122.95684814453125 49.23600769042969, -122.95684051513672 49.23591232299805)",service,14.037120000000002,644733726815762240,644733726816373994,8,30559
45.002,20.0,"LINESTRING (-122.95643615722656 49.236202239990234, -122.95677947998047 49.23602294921875, -122.95679473876953 49.236000061035156, -122.95684051513672 49.23591232299805)",service,8.10036,644733726815762240,644733726816387827,8,30560
68.576,20.0,"LINESTRING (-122.9619369506836 49.23558044433594, -122.96159362792969 49.236106872558594, -122.9615707397461 49.236148834228516)",service,12.343679999999999,644733726816033412,644733726816145601,9,30561
67.365,20.0,"LINESTRING (-122.96260833740234 49.235782623291016, -122.9622802734375 49.23630142211914, -122.9622573852539 49.23634338378906)",service,12.1257,644733726815955659,644733726815961763,10,30562
19.034,20.0,"LINESTRING (-123.00707244873047 49.22603225708008, -123.00728607177734 49.226131439208984)",service,3.42612,644733726528727128,644733726528411361,8,30563
50.229,20.0,"LINESTRING (-123.00707244873047 49.22603225708008, -123.0074691772461 49.22566223144531)",service,9.041220000000001,644733726528840788,644733726528411361,8,30564
30.863,20.0,"LINESTRING (-123.00707244873047 49.22603225708008, -123.00682830810547 49.22592544555664, -123.00677490234375 49.22589874267578, -123.00672149658203 49.22587585449219)",service,5.55534,644733726528406218,644733726528411361,10,30565
19.034,20.0,"LINESTRING (-123.00707244873047 49.22603225708008, -123.00728607177734 49.226131439208984)",service,3.42612,644733726528411361,644733726528727128,8,30566
32.5,20.0,"LINESTRING (-123.00728607177734 49.226131439208984, -123.00755310058594 49.22624969482422, -123.00760650634766 49.22627639770508, -123.00765228271484 49.22629928588867)",service,5.8500000000000005,644733726528703587,644733726528727128,10,30567
24.709,20.0,"LINESTRING (-123.00728607177734 49.226131439208984, -123.0072021484375 49.22621154785156, -123.00704193115234 49.22614288330078)",service,4.44762,644733726528728181,644733726528727128,11,30568
22.23,30.0,"LINESTRING (-123.00765228271484 49.22629928588867, -123.0074691772461 49.22645950317383)",residential,2.6675999999999997,644733726528701470,644733726528703587,11,30569
32.5,20.0,"LINESTRING (-123.00765228271484 49.22629928588867, -123.00760650634766 49.22627639770508, -123.00755310058594 49.22624969482422, -123.00728607177734 49.226131439208984)",service,5.8500000000000005,644733726528727128,644733726528703587,10,30570
181.14900000000003,30.0,"LINESTRING (-123.00765228271484 49.22629928588867, -123.00811767578125 49.22585678100586, -123.00885009765625 49.22515106201172, -123.00894165039062 49.225067138671875, -123.0090560913086 49.224952697753906)",residential,21.73788,644733726528791746,644733726528703587,9,30571
24.709,20.0,"LINESTRING (-123.00704193115234 49.22614288330078, -123.0072021484375 49.22621154785156, -123.00728607177734 49.226131439208984)",service,4.44762,644733726528727128,644733726528728181,11,30572
50.229,20.0,"LINESTRING (-123.00707244873047 49.22603225708008, -123.0074691772461 49.22566223144531)",service,9.041220000000001,644733726528411361,644733726528840788,8,30573
17.407,20.0,"LINESTRING (-123.0057373046875 49.22209930419922, -123.00572967529297 49.222015380859375, -123.00572967529297 49.22194290161133)",service,3.13326,644733726521577796,644733726521578165,11,30574
163.198,60.0,"LINESTRING (-123.00804138183594 49.227325439453125, -123.00922393798828 49.226173400878906, -123.00923919677734 49.22609329223633)",secondary,9.791879999999999,644733726528635972,644733726527509081,8,30575
84.238,30.0,"LINESTRING (-123.00804138183594 49.227325439453125, -123.00811004638672 49.227352142333984, -123.00812530517578 49.227359771728516, -123.00899505615234 49.22775650024414)",residential,10.108559999999999,644733726527805569,644733726527509081,8,30576
68.434,20.0,"LINESTRING (-122.96137237548828 49.26860046386719, -122.96137237548828 49.268577575683594, -122.96136474609375 49.268314361572266, -122.96136474609375 49.26829147338867, -122.96135711669922 49.268226623535156, -122.96133422851562 49.2680778503418, -122.9613265991211 49.268035888671875, -122.9613265991211 49.26798629760742)",service,12.31812,644733694815780974,644733694815778849,10,30577
45.257000000000005,50.0,"LINESTRING (-123.01266479492188 49.229835510253906, -123.01251220703125 49.229820251464844, -123.01248168945312 49.229820251464844, -123.01240539550781 49.22980880737305, -123.01233673095703 49.229793548583984, -123.01210021972656 49.22968673706055)",tertiary,3.2585040000000003,644733726580885737,644733726580889834,10,30578
123.439,50.0,"LINESTRING (-123.01266479492188 49.229835510253906, -123.0126724243164 49.230167388916016, -123.0126724243164 49.2309455871582)",tertiary,8.887607999999998,644733726580910506,644733726580889834,9,30579
38.632999999999996,50.0,"LINESTRING (-123.01266479492188 49.229835510253906, -123.01266479492188 49.229698181152344, -123.0126724243164 49.22965621948242, -123.0126724243164 49.229530334472656, -123.0126724243164 49.229488372802734)",tertiary,2.7815759999999994,644733726581013402,644733726580889834,9,30580
41.569,30.0,"LINESTRING (-122.9928207397461 49.223148345947266, -122.9928207397461 49.2235221862793)",residential,4.98828,644733726526911136,644733726526898934,10,30581
23.33,30.0,"LINESTRING (-122.9928207397461 49.222938537597656, -122.9928207397461 49.223148345947266)",residential,2.7995999999999994,644733726526901126,644733726526898934,11,30582
90.869,20.0,"LINESTRING (-122.9928207397461 49.223148345947266, -122.99272918701172 49.223148345947266, -122.99170684814453 49.22314453125, -122.99156951904297 49.22314453125)",service,16.35642,644733726564471012,644733726526898934,6,30583
20.411,20.0,"LINESTRING (-122.99303436279297 49.224178314208984, -122.9928970336914 49.22414779663086, -122.99276733398438 49.22412109375)",service,3.6739800000000002,644733726525952294,644733726525954788,11,30584
7.508,50.0,"LINESTRING (-122.99158477783203 49.22581481933594, -122.99148559570312 49.225833892822266)",primary,0.540576,644733726563418953,644733726563425299,10,30585
10.18,50.0,"LINESTRING (-122.99158477783203 49.22581481933594, -122.99158477783203 49.22590637207031)",tertiary,0.73296,644733726563423602,644733726563425299,11,30586
48.361,50.0,"LINESTRING (-122.99158477783203 49.22581481933594, -122.99158477783203 49.2257080078125, -122.99158477783203 49.225669860839844, -122.9915771484375 49.225379943847656)",tertiary,3.4819919999999995,644733726525832230,644733726563425299,6,30587
28.266,50.0,"LINESTRING (-122.98896026611328 49.21486282348633, -122.98934936523438 49.21485900878906)",tertiary,2.0351519999999996,644733726624985608,644733726624987058,11,30588
20.481,20.0,"LINESTRING (-122.98896026611328 49.21486282348633, -122.98897552490234 49.21494674682617, -122.9889907836914 49.21504592895508)",service,3.6865800000000006,644733726624865301,644733726624987058,9,30589
33.254999999999995,50.0,"LINESTRING (-122.98896026611328 49.21486282348633, -122.98873138427734 49.214866638183594, -122.9886703491211 49.214866638183594, -122.9885025024414 49.214866638183594)",tertiary,2.39436,644733726624861506,644733726624987058,9,30590
76.518,20.0,"LINESTRING (-122.9889907836914 49.21504592895508, -122.98921966552734 49.21504592895508, -122.98921966552734 49.21526336669922, -122.9888916015625 49.21526336669922, -122.9887466430664 49.21531295776367)",service,13.773240000000001,644733726624843981,644733726624865301,10,30591
20.481,20.0,"LINESTRING (-122.9889907836914 49.21504592895508, -122.98897552490234 49.21494674682617, -122.98896026611328 49.21486282348633)",service,3.6865800000000006,644733726624987058,644733726624865301,9,30592
44.988,20.0,"LINESTRING (-122.99120330810547 49.214447021484375, -122.99119567871094 49.214786529541016, -122.9911880493164 49.21485137939453)",service,8.09784,644733726633077922,644733726633094163,10,30593
20.361,20.0,"LINESTRING (-122.97715759277344 49.269615173339844, -122.97715759277344 49.26966094970703, -122.97715759277344 49.26976013183594, -122.97715759277344 49.269798278808594)",service,3.6649800000000003,644733694724802445,644733694724800948,11,30594
99.67699999999999,50.0,"LINESTRING (-123.0221176147461 49.26579666137695, -123.02238464355469 49.265777587890625, -123.0227279663086 49.26575469970703, -123.02326965332031 49.26569747924805, -123.02332305908203 49.265689849853516, -123.02347564697266 49.26566696166992)",primary,7.176743999999999,644733694797746573,644733694797751571,10,30595
25.067,20.0,"LINESTRING (-123.0221176147461 49.26579666137695, -123.0221176147461 49.26587677001953, -123.02212524414062 49.26593017578125, -123.02213287353516 49.266021728515625)",service,4.51206,644733694798338643,644733694797751571,8,30596
14.856,20.0,"LINESTRING (-123.0115737915039 49.266212463378906, -123.01156616210938 49.2663459777832)",service,2.67408,644733694803027460,644733694803026085,11,30597
204.528,50.0,"LINESTRING (-123.0115737915039 49.266212463378906, -123.01145935058594 49.26621627807617, -123.01116943359375 49.2662353515625, -123.01072692871094 49.266265869140625, -123.0089340209961 49.266361236572266, -123.00890350341797 49.266361236572266, -123.0087661743164 49.26637268066406)",primary,14.726016,644733694801626893,644733694803026085,8,30598
20.784,20.0,"LINESTRING (-123.0115737915039 49.266212463378906, -123.0115737915039 49.26612091064453, -123.0115737915039 49.26602554321289)",service,3.74112,644733694803044045,644733694803026085,10,30599
45.993,20.0,"LINESTRING (-123.01322937011719 49.217594146728516, -123.0125961303711 49.217594146728516)",service,8.27874,644733726522474786,644733726522500896,10,30600
15.174,50.0,"LINESTRING (-122.98651123046875 49.262569427490234, -122.98654174804688 49.26262283325195, -122.98664855957031 49.26266098022461)",tertiary,1.092528,644733694721580443,644733694721575584,10,30601
